case_id,prefix,k,next_act
182897,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
182900,a_submitted,0,a_partlysubmitted
182900,a_submitted a_partlysubmitted,1,a_preaccepted
182900,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
182903,a_submitted,0,a_partlysubmitted
182903,a_submitted a_partlysubmitted,1,a_preaccepted
182903,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182903,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182903,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
182903,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
182903,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
182906,a_submitted,0,a_partlysubmitted
182906,a_submitted a_partlysubmitted,1,a_preaccepted
182906,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182906,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182906,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
182906,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
182906,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
182909,a_submitted,0,a_partlysubmitted
182909,a_submitted a_partlysubmitted,1,a_declined
182912,a_submitted,0,a_partlysubmitted
182912,a_submitted a_partlysubmitted,1,a_preaccepted
182912,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182912,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182912,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182915,a_submitted,0,a_partlysubmitted
182915,a_submitted a_partlysubmitted,1,a_declined
182918,a_submitted,0,a_partlysubmitted
182918,a_submitted a_partlysubmitted,1,a_preaccepted
182918,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
182921,a_submitted,0,a_partlysubmitted
182921,a_submitted a_partlysubmitted,1,a_preaccepted
182921,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182921,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182921,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182924,a_submitted,0,a_partlysubmitted
182924,a_submitted a_partlysubmitted,1,a_preaccepted
182924,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
182927,a_submitted,0,a_partlysubmitted
182927,a_submitted a_partlysubmitted,1,a_preaccepted
182927,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182927,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182927,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
182927,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_registered
182927,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_registered,6,a_activated
182930,a_submitted,0,a_partlysubmitted
182930,a_submitted a_partlysubmitted,1,a_declined
182933,a_submitted,0,a_partlysubmitted
182933,a_submitted a_partlysubmitted,1,a_declined
182936,a_submitted,0,a_partlysubmitted
182936,a_submitted a_partlysubmitted,1,a_preaccepted
182936,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182936,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182936,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182939,a_submitted,0,a_partlysubmitted
182939,a_submitted a_partlysubmitted,1,a_preaccepted
182939,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182939,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182939,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182942,a_submitted,0,a_partlysubmitted
182942,a_submitted a_partlysubmitted,1,a_preaccepted
182942,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182942,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182942,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
182942,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
182942,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
182945,a_submitted,0,a_partlysubmitted
182945,a_submitted a_partlysubmitted,1,a_preaccepted
182945,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182945,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182945,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182948,a_submitted,0,a_partlysubmitted
182948,a_submitted a_partlysubmitted,1,a_preaccepted
182948,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
182951,a_submitted,0,a_partlysubmitted
182951,a_submitted a_partlysubmitted,1,a_preaccepted
182951,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182951,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182951,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182954,a_submitted,0,a_partlysubmitted
182954,a_submitted a_partlysubmitted,1,a_preaccepted
182954,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
182957,a_submitted,0,a_partlysubmitted
182957,a_submitted a_partlysubmitted,1,a_declined
182960,a_submitted,0,a_partlysubmitted
182960,a_submitted a_partlysubmitted,1,a_preaccepted
182960,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182960,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182960,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
182960,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
182960,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
182963,a_submitted,0,a_partlysubmitted
182963,a_submitted a_partlysubmitted,1,a_preaccepted
182963,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182963,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182963,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
182963,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
182963,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
182966,a_submitted,0,a_partlysubmitted
182966,a_submitted a_partlysubmitted,1,a_declined
182969,a_submitted,0,a_partlysubmitted
182969,a_submitted a_partlysubmitted,1,a_preaccepted
182969,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182969,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182969,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182972,a_submitted,0,a_partlysubmitted
182972,a_submitted a_partlysubmitted,1,a_preaccepted
182972,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182972,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182972,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
182975,a_submitted,0,a_partlysubmitted
182975,a_submitted a_partlysubmitted,1,a_declined
182978,a_submitted,0,a_partlysubmitted
182978,a_submitted a_partlysubmitted,1,a_declined
182981,a_submitted,0,a_partlysubmitted
182981,a_submitted a_partlysubmitted,1,a_preaccepted
182981,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
182984,a_submitted,0,a_partlysubmitted
182984,a_submitted a_partlysubmitted,1,a_declined
182987,a_submitted,0,a_partlysubmitted
182987,a_submitted a_partlysubmitted,1,a_declined
182990,a_submitted,0,a_partlysubmitted
182990,a_submitted a_partlysubmitted,1,a_preaccepted
182990,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
182993,a_submitted,0,a_partlysubmitted
182993,a_submitted a_partlysubmitted,1,a_preaccepted
182993,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
182993,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
182993,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
182996,a_submitted,0,a_partlysubmitted
182996,a_submitted a_partlysubmitted,1,a_declined
182999,a_submitted,0,a_partlysubmitted
182999,a_submitted a_partlysubmitted,1,a_declined
183002,a_submitted,0,a_partlysubmitted
183002,a_submitted a_partlysubmitted,1,a_declined
183005,a_submitted,0,a_partlysubmitted
183005,a_submitted a_partlysubmitted,1,a_preaccepted
183005,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183005,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183005,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183005,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_activated
183005,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_activated,6,a_approved
183008,a_submitted,0,a_partlysubmitted
183008,a_submitted a_partlysubmitted,1,a_declined
183011,a_submitted,0,a_partlysubmitted
183011,a_submitted a_partlysubmitted,1,a_declined
183019,a_submitted,0,a_partlysubmitted
183019,a_submitted a_partlysubmitted,1,a_declined
183022,a_submitted,0,a_partlysubmitted
183022,a_submitted a_partlysubmitted,1,a_preaccepted
183022,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183022,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183022,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183025,a_submitted,0,a_partlysubmitted
183025,a_submitted a_partlysubmitted,1,a_declined
183028,a_submitted,0,a_partlysubmitted
183028,a_submitted a_partlysubmitted,1,a_preaccepted
183028,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
183031,a_submitted,0,a_partlysubmitted
183031,a_submitted a_partlysubmitted,1,a_preaccepted
183031,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183031,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183031,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183034,a_submitted,0,a_partlysubmitted
183034,a_submitted a_partlysubmitted,1,a_declined
183037,a_submitted,0,a_partlysubmitted
183037,a_submitted a_partlysubmitted,1,a_preaccepted
183037,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183037,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183037,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183040,a_submitted,0,a_partlysubmitted
183040,a_submitted a_partlysubmitted,1,a_preaccepted
183040,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183040,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183040,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183043,a_submitted,0,a_partlysubmitted
183043,a_submitted a_partlysubmitted,1,a_declined
183046,a_submitted,0,a_partlysubmitted
183046,a_submitted a_partlysubmitted,1,a_preaccepted
183046,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
183049,a_submitted,0,a_partlysubmitted
183049,a_submitted a_partlysubmitted,1,a_preaccepted
183049,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183049,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183049,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183052,a_submitted,0,a_partlysubmitted
183052,a_submitted a_partlysubmitted,1,a_preaccepted
183052,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183052,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183052,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183055,a_submitted,0,a_partlysubmitted
183055,a_submitted a_partlysubmitted,1,a_declined
183058,a_submitted,0,a_partlysubmitted
183058,a_submitted a_partlysubmitted,1,a_declined
183061,a_submitted,0,a_partlysubmitted
183061,a_submitted a_partlysubmitted,1,a_declined
183064,a_submitted,0,a_partlysubmitted
183064,a_submitted a_partlysubmitted,1,a_preaccepted
183064,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183064,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183064,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183067,a_submitted,0,a_partlysubmitted
183067,a_submitted a_partlysubmitted,1,a_declined
183070,a_submitted,0,a_partlysubmitted
183070,a_submitted a_partlysubmitted,1,a_declined
183073,a_submitted,0,a_partlysubmitted
183073,a_submitted a_partlysubmitted,1,a_declined
183076,a_submitted,0,a_partlysubmitted
183076,a_submitted a_partlysubmitted,1,a_declined
183079,a_submitted,0,a_partlysubmitted
183079,a_submitted a_partlysubmitted,1,a_preaccepted
183079,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
183082,a_submitted,0,a_partlysubmitted
183082,a_submitted a_partlysubmitted,1,a_preaccepted
183082,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
183085,a_submitted,0,a_partlysubmitted
183085,a_submitted a_partlysubmitted,1,a_preaccepted
183085,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183085,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183085,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183088,a_submitted,0,a_partlysubmitted
183088,a_submitted a_partlysubmitted,1,a_preaccepted
183088,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183088,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183088,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183088,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
183088,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
183091,a_submitted,0,a_partlysubmitted
183091,a_submitted a_partlysubmitted,1,a_declined
183094,a_submitted,0,a_partlysubmitted
183094,a_submitted a_partlysubmitted,1,a_preaccepted
183094,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183094,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183094,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
183094,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
183094,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
183097,a_submitted,0,a_partlysubmitted
183097,a_submitted a_partlysubmitted,1,a_preaccepted
183097,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183097,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183097,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183097,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
183097,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
183100,a_submitted,0,a_partlysubmitted
183100,a_submitted a_partlysubmitted,1,a_preaccepted
183100,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183100,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183100,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183103,a_submitted,0,a_partlysubmitted
183103,a_submitted a_partlysubmitted,1,a_declined
183106,a_submitted,0,a_partlysubmitted
183106,a_submitted a_partlysubmitted,1,a_declined
183109,a_submitted,0,a_partlysubmitted
183109,a_submitted a_partlysubmitted,1,a_declined
183112,a_submitted,0,a_partlysubmitted
183112,a_submitted a_partlysubmitted,1,a_declined
183115,a_submitted,0,a_partlysubmitted
183115,a_submitted a_partlysubmitted,1,a_preaccepted
183115,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
183118,a_submitted,0,a_partlysubmitted
183118,a_submitted a_partlysubmitted,1,a_preaccepted
183118,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183118,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183118,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183121,a_submitted,0,a_partlysubmitted
183121,a_submitted a_partlysubmitted,1,a_preaccepted
183121,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183121,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183121,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183124,a_submitted,0,a_partlysubmitted
183124,a_submitted a_partlysubmitted,1,a_preaccepted
183124,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183124,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183124,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
183124,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
183124,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
183127,a_submitted,0,a_partlysubmitted
183127,a_submitted a_partlysubmitted,1,a_declined
183130,a_submitted,0,a_partlysubmitted
183130,a_submitted a_partlysubmitted,1,a_declined
183133,a_submitted,0,a_partlysubmitted
183133,a_submitted a_partlysubmitted,1,a_preaccepted
183133,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
183136,a_submitted,0,a_partlysubmitted
183136,a_submitted a_partlysubmitted,1,a_declined
183139,a_submitted,0,a_partlysubmitted
183139,a_submitted a_partlysubmitted,1,a_preaccepted
183139,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183139,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183139,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183142,a_submitted,0,a_partlysubmitted
183142,a_submitted a_partlysubmitted,1,a_preaccepted
183142,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183142,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183142,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
183142,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
183142,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
183145,a_submitted,0,a_partlysubmitted
183145,a_submitted a_partlysubmitted,1,a_preaccepted
183145,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183145,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183145,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183148,a_submitted,0,a_partlysubmitted
183148,a_submitted a_partlysubmitted,1,a_preaccepted
183148,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183148,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183148,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183151,a_submitted,0,a_partlysubmitted
183151,a_submitted a_partlysubmitted,1,a_preaccepted
183151,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183151,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183151,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183154,a_submitted,0,a_partlysubmitted
183154,a_submitted a_partlysubmitted,1,a_preaccepted
183154,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183154,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183154,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183157,a_submitted,0,a_partlysubmitted
183157,a_submitted a_partlysubmitted,1,a_declined
183160,a_submitted,0,a_partlysubmitted
183160,a_submitted a_partlysubmitted,1,a_preaccepted
183160,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183160,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183160,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183160,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
183160,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
183163,a_submitted,0,a_partlysubmitted
183163,a_submitted a_partlysubmitted,1,a_declined
183166,a_submitted,0,a_partlysubmitted
183166,a_submitted a_partlysubmitted,1,a_declined
183169,a_submitted,0,a_partlysubmitted
183169,a_submitted a_partlysubmitted,1,a_preaccepted
183169,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183169,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183169,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183172,a_submitted,0,a_partlysubmitted
183172,a_submitted a_partlysubmitted,1,a_declined
183175,a_submitted,0,a_partlysubmitted
183175,a_submitted a_partlysubmitted,1,a_preaccepted
183175,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183175,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183175,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183178,a_submitted,0,a_partlysubmitted
183178,a_submitted a_partlysubmitted,1,a_declined
183181,a_submitted,0,a_partlysubmitted
183181,a_submitted a_partlysubmitted,1,a_preaccepted
183181,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183181,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183181,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183184,a_submitted,0,a_partlysubmitted
183184,a_submitted a_partlysubmitted,1,a_declined
183187,a_submitted,0,a_partlysubmitted
183187,a_submitted a_partlysubmitted,1,a_preaccepted
183187,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183187,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183187,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183190,a_submitted,0,a_partlysubmitted
183190,a_submitted a_partlysubmitted,1,a_declined
183193,a_submitted,0,a_partlysubmitted
183193,a_submitted a_partlysubmitted,1,a_declined
183196,a_submitted,0,a_partlysubmitted
183196,a_submitted a_partlysubmitted,1,a_declined
183199,a_submitted,0,a_partlysubmitted
183199,a_submitted a_partlysubmitted,1,a_preaccepted
183199,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
183202,a_submitted,0,a_partlysubmitted
183202,a_submitted a_partlysubmitted,1,a_declined
183205,a_submitted,0,a_partlysubmitted
183205,a_submitted a_partlysubmitted,1,a_preaccepted
183205,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183205,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183205,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
183205,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
183205,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
183208,a_submitted,0,a_partlysubmitted
183208,a_submitted a_partlysubmitted,1,a_declined
183211,a_submitted,0,a_partlysubmitted
183211,a_submitted a_partlysubmitted,1,a_preaccepted
183211,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183211,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183211,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183211,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
183211,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
183214,a_submitted,0,a_partlysubmitted
183214,a_submitted a_partlysubmitted,1,a_preaccepted
183214,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183214,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183214,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183217,a_submitted,0,a_partlysubmitted
183217,a_submitted a_partlysubmitted,1,a_preaccepted
183217,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183217,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183217,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_registered
183217,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered,5,a_approved
183217,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_registered a_approved,6,a_activated
183220,a_submitted,0,a_partlysubmitted
183220,a_submitted a_partlysubmitted,1,a_preaccepted
183220,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183220,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183220,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
183220,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
183220,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
183223,a_submitted,0,a_partlysubmitted
183223,a_submitted a_partlysubmitted,1,a_preaccepted
183223,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183223,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183223,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_declined
183226,a_submitted,0,a_partlysubmitted
183226,a_submitted a_partlysubmitted,1,a_preaccepted
183226,a_submitted a_partlysubmitted a_preaccepted,2,a_cancelled
183229,a_submitted,0,a_partlysubmitted
183229,a_submitted a_partlysubmitted,1,a_preaccepted
183229,a_submitted a_partlysubmitted a_preaccepted,2,a_declined
183232,a_submitted,0,a_partlysubmitted
183232,a_submitted a_partlysubmitted,1,a_preaccepted
183232,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183232,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183232,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_cancelled
183235,a_submitted,0,a_partlysubmitted
183235,a_submitted a_partlysubmitted,1,a_preaccepted
183235,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183235,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183235,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_approved
183235,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved,5,a_activated
183235,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_approved a_activated,6,a_registered
183238,a_submitted,0,a_partlysubmitted
183238,a_submitted a_partlysubmitted,1,a_preaccepted
183238,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183238,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183238,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
183238,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
183238,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
183241,a_submitted,0,a_partlysubmitted
183241,a_submitted a_partlysubmitted,1,a_preaccepted
183241,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
183241,a_submitted a_partlysubmitted a_preaccepted a_accepted,3,a_finalized
183241,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized,4,a_activated
183241,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated,5,a_approved
183241,a_submitted a_partlysubmitted a_preaccepted a_accepted a_finalized a_activated a_approved,6,a_registered
183244,a_submitted,0,a_partlysubmitted
183244,a_submitted a_partlysubmitted,1,a_declined
183247,a_submitted,0,a_partlysubmitted
183247,a_submitted a_partlysubmitted,1,a_preaccepted
183247,a_submitted a_partlysubmitted a_preaccepted,2,a_accepted
