case_id,prefix,k,next_act
180481,o_selected o_created o_sent o_sent_back,3,o_cancelled
180505,o_selected,0,o_created
180505,o_selected o_created,1,o_sent
180505,o_selected o_created o_sent,2,o_sent_back
180505,o_selected o_created o_sent o_sent_back,3,o_declined
180517,o_selected,0,o_created
180517,o_selected o_created,1,o_sent
180517,o_selected o_created o_sent,2,o_cancelled
180520,o_selected,0,o_created
180520,o_selected o_created,1,o_sent
180520,o_selected o_created o_sent,2,o_selected
180520,o_selected o_created o_sent o_selected,3,o_cancelled
180520,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180520,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180520,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
180520,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
180523,o_selected,0,o_created
180523,o_selected o_created,1,o_sent
180523,o_selected o_created o_sent,2,o_cancelled
180523,o_selected o_created o_sent o_cancelled,3,o_selected
180523,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180523,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180523,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
180532,o_selected,0,o_created
180532,o_selected o_created,1,o_sent
180532,o_selected o_created o_sent,2,o_selected
180532,o_selected o_created o_sent o_selected,3,o_cancelled
180532,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180532,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_selected
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected,7,o_cancelled
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,8,o_created
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,9,o_sent
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,10,o_sent_back
180532,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,11,o_accepted
180535,o_selected,0,o_created
180535,o_selected o_created,1,o_sent
180535,o_selected o_created o_sent,2,o_selected
180535,o_selected o_created o_sent o_selected,3,o_cancelled
180535,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180535,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_selected
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected,7,o_cancelled
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,8,o_created
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,9,o_sent
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,10,o_selected
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected,11,o_cancelled
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,12,o_created
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,13,o_sent
180535,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,14,o_cancelled
180538,o_selected,0,o_created
180538,o_selected o_created,1,o_sent
180538,o_selected o_created o_sent,2,o_sent_back
180538,o_selected o_created o_sent o_sent_back,3,o_declined
180541,o_selected,0,o_created
180541,o_selected o_created,1,o_sent
180541,o_selected o_created o_sent,2,o_cancelled
180547,o_selected,0,o_created
180547,o_selected o_created,1,o_sent
180547,o_selected o_created o_sent,2,o_sent_back
180547,o_selected o_created o_sent o_sent_back,3,o_accepted
180553,o_selected,0,o_created
180553,o_selected o_created,1,o_sent
180553,o_selected o_created o_sent,2,o_cancelled
180565,o_selected,0,o_created
180565,o_selected o_created,1,o_sent
180565,o_selected o_created o_sent,2,o_declined
180574,o_selected,0,o_created
180574,o_selected o_created,1,o_sent
180574,o_selected o_created o_sent,2,o_sent_back
180574,o_selected o_created o_sent o_sent_back,3,o_accepted
180577,o_selected,0,o_created
180577,o_selected o_created,1,o_sent
180577,o_selected o_created o_sent,2,o_sent_back
180577,o_selected o_created o_sent o_sent_back,3,o_accepted
180583,o_selected,0,o_created
180583,o_selected o_created,1,o_sent
180583,o_selected o_created o_sent,2,o_sent_back
180583,o_selected o_created o_sent o_sent_back,3,o_declined
180586,o_selected,0,o_created
180586,o_selected o_created,1,o_sent
180586,o_selected o_created o_sent,2,o_sent_back
180586,o_selected o_created o_sent o_sent_back,3,o_declined
180589,o_selected,0,o_created
180589,o_selected o_created,1,o_sent
180589,o_selected o_created o_sent,2,o_cancelled
180595,o_selected,0,o_created
180595,o_selected o_created,1,o_sent
180595,o_selected o_created o_sent,2,o_cancelled
180604,o_selected,0,o_created
180604,o_selected o_created,1,o_sent
180604,o_selected o_created o_sent,2,o_cancelled
180610,o_selected,0,o_created
180610,o_selected o_created,1,o_sent
180610,o_selected o_created o_sent,2,o_selected
180610,o_selected o_created o_sent o_selected,3,o_cancelled
180610,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180610,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180610,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
180610,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_declined
180613,o_selected,0,o_created
180613,o_selected o_created,1,o_sent
180613,o_selected o_created o_sent,2,o_sent_back
180613,o_selected o_created o_sent o_sent_back,3,o_accepted
180622,o_selected,0,o_created
180622,o_selected o_created,1,o_sent
180622,o_selected o_created o_sent,2,o_sent_back
180622,o_selected o_created o_sent o_sent_back,3,o_accepted
180625,o_selected,0,o_created
180625,o_selected o_created,1,o_sent
180625,o_selected o_created o_sent,2,o_selected
180625,o_selected o_created o_sent o_selected,3,o_cancelled
180625,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180625,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180625,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
180628,o_selected,0,o_created
180628,o_selected o_created,1,o_sent
180628,o_selected o_created o_sent,2,o_cancelled
180628,o_selected o_created o_sent o_cancelled,3,o_selected
180628,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180628,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180628,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
180628,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_cancelled
180637,o_selected,0,o_created
180637,o_selected o_created,1,o_sent
180637,o_selected o_created o_sent,2,o_sent_back
180637,o_selected o_created o_sent o_sent_back,3,o_cancelled
180640,o_selected,0,o_created
180640,o_selected o_created,1,o_sent
180640,o_selected o_created o_sent,2,o_cancelled
180658,o_selected,0,o_created
180658,o_selected o_created,1,o_sent
180658,o_selected o_created o_sent,2,o_sent_back
180658,o_selected o_created o_sent o_sent_back,3,o_accepted
180664,o_selected,0,o_created
180664,o_selected o_created,1,o_sent
180664,o_selected o_created o_sent,2,o_cancelled
180664,o_selected o_created o_sent o_cancelled,3,o_selected
180664,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180664,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180664,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
180664,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_declined
180673,o_selected,0,o_created
180673,o_selected o_created,1,o_sent
180673,o_selected o_created o_sent,2,o_sent_back
180673,o_selected o_created o_sent o_sent_back,3,o_accepted
180679,o_selected,0,o_created
180679,o_selected o_created,1,o_sent
180679,o_selected o_created o_sent,2,o_sent_back
180679,o_selected o_created o_sent o_sent_back,3,o_cancelled
180679,o_selected o_created o_sent o_sent_back o_cancelled,4,o_selected
180679,o_selected o_created o_sent o_sent_back o_cancelled o_selected,5,o_created
180679,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,6,o_sent
180679,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,7,o_sent_back
180679,o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent o_sent_back,8,o_accepted
180685,o_selected,0,o_created
180685,o_selected o_created,1,o_sent
180685,o_selected o_created o_sent,2,o_cancelled
180685,o_selected o_created o_sent o_cancelled,3,o_selected
180685,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180685,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180685,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
180685,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_cancelled
180691,o_selected,0,o_created
180691,o_selected o_created,1,o_sent
180691,o_selected o_created o_sent,2,o_cancelled
180694,o_selected,0,o_created
180694,o_selected o_created,1,o_sent
180694,o_selected o_created o_sent,2,o_sent_back
180694,o_selected o_created o_sent o_sent_back,3,o_declined
180703,o_selected,0,o_created
180703,o_selected o_created,1,o_sent
180703,o_selected o_created o_sent,2,o_sent_back
180703,o_selected o_created o_sent o_sent_back,3,o_accepted
180712,o_selected,0,o_created
180712,o_selected o_created,1,o_sent
180712,o_selected o_created o_sent,2,o_cancelled
180718,o_selected,0,o_created
180718,o_selected o_created,1,o_sent
180718,o_selected o_created o_sent,2,o_cancelled
180718,o_selected o_created o_sent o_cancelled,3,o_selected
180718,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180718,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_cancelled
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled,8,o_selected
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected,9,o_created
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,10,o_sent
180718,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,11,o_accepted
180721,o_selected,0,o_created
180721,o_selected o_created,1,o_sent
180721,o_selected o_created o_sent,2,o_cancelled
180724,o_selected,0,o_created
180724,o_selected o_created,1,o_sent
180724,o_selected o_created o_sent,2,o_sent_back
180724,o_selected o_created o_sent o_sent_back,3,o_accepted
180736,o_selected,0,o_created
180736,o_selected o_created,1,o_sent
180736,o_selected o_created o_sent,2,o_sent_back
180736,o_selected o_created o_sent o_sent_back,3,o_declined
180739,o_selected,0,o_created
180739,o_selected o_created,1,o_sent
180739,o_selected o_created o_sent,2,o_sent_back
180739,o_selected o_created o_sent o_sent_back,3,o_accepted
180745,o_selected,0,o_created
180745,o_selected o_created,1,o_sent
180745,o_selected o_created o_sent,2,o_cancelled
180745,o_selected o_created o_sent o_cancelled,3,o_selected
180745,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180745,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180745,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
180754,o_selected,0,o_created
180754,o_selected o_created,1,o_sent
180754,o_selected o_created o_sent,2,o_sent_back
180754,o_selected o_created o_sent o_sent_back,3,o_declined
180760,o_selected,0,o_created
180760,o_selected o_created,1,o_sent
180760,o_selected o_created o_sent,2,o_cancelled
180760,o_selected o_created o_sent o_cancelled,3,o_selected
180760,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180760,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180760,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
180760,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_accepted
180769,o_selected,0,o_created
180769,o_selected o_created,1,o_sent
180769,o_selected o_created o_sent,2,o_sent_back
180769,o_selected o_created o_sent o_sent_back,3,o_accepted
180772,o_selected,0,o_created
180772,o_selected o_created,1,o_sent
180772,o_selected o_created o_sent,2,o_sent_back
180772,o_selected o_created o_sent o_sent_back,3,o_selected
180772,o_selected o_created o_sent o_sent_back o_selected,4,o_cancelled
180772,o_selected o_created o_sent o_sent_back o_selected o_cancelled,5,o_created
180772,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created,6,o_sent
180772,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,7,o_sent_back
180772,o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent o_sent_back,8,o_accepted
180775,o_selected,0,o_created
180775,o_selected o_created,1,o_sent
180775,o_selected o_created o_sent,2,o_cancelled
180781,o_selected,0,o_created
180781,o_selected o_created,1,o_sent
180781,o_selected o_created o_sent,2,o_cancelled
180790,o_selected,0,o_created
180790,o_selected o_created,1,o_sent
180790,o_selected o_created o_sent,2,o_sent_back
180790,o_selected o_created o_sent o_sent_back,3,o_accepted
180808,o_selected,0,o_created
180808,o_selected o_created,1,o_sent
180808,o_selected o_created o_sent,2,o_sent_back
180808,o_selected o_created o_sent o_sent_back,3,o_cancelled
180817,o_selected,0,o_created
180817,o_selected o_created,1,o_sent
180817,o_selected o_created o_sent,2,o_sent_back
180817,o_selected o_created o_sent o_sent_back,3,o_declined
180826,o_selected,0,o_created
180826,o_selected o_created,1,o_sent
180826,o_selected o_created o_sent,2,o_cancelled
180832,o_selected,0,o_created
180832,o_selected o_created,1,o_sent
180832,o_selected o_created o_sent,2,o_cancelled
180847,o_selected,0,o_created
180847,o_selected o_created,1,o_sent
180847,o_selected o_created o_sent,2,o_cancelled
180859,o_selected,0,o_created
180859,o_selected o_created,1,o_sent
180859,o_selected o_created o_sent,2,o_selected
180859,o_selected o_created o_sent o_selected,3,o_cancelled
180859,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180859,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180859,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
180868,o_selected,0,o_created
180868,o_selected o_created,1,o_sent
180868,o_selected o_created o_sent,2,o_cancelled
180868,o_selected o_created o_sent o_cancelled,3,o_selected
180868,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180868,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180868,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
180871,o_selected,0,o_created
180871,o_selected o_created,1,o_sent
180871,o_selected o_created o_sent,2,o_sent_back
180871,o_selected o_created o_sent o_sent_back,3,o_accepted
180874,o_selected,0,o_created
180874,o_selected o_created,1,o_sent
180874,o_selected o_created o_sent,2,o_cancelled
180877,o_selected,0,o_created
180877,o_selected o_created,1,o_sent
180877,o_selected o_created o_sent,2,o_sent_back
180877,o_selected o_created o_sent o_sent_back,3,o_declined
180880,o_selected,0,o_created
180880,o_selected o_created,1,o_sent
180880,o_selected o_created o_sent,2,o_sent_back
180880,o_selected o_created o_sent o_sent_back,3,o_declined
180886,o_selected,0,o_created
180886,o_selected o_created,1,o_sent
180886,o_selected o_created o_sent,2,o_selected
180886,o_selected o_created o_sent o_selected,3,o_cancelled
180886,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180886,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180886,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_selected
180886,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected,7,o_cancelled
180886,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,8,o_created
180886,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,9,o_sent
180886,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,10,o_cancelled
180889,o_selected,0,o_created
180889,o_selected o_created,1,o_sent
180889,o_selected o_created o_sent,2,o_sent_back
180889,o_selected o_created o_sent o_sent_back,3,o_accepted
180899,o_selected,0,o_created
180899,o_selected o_created,1,o_sent
180899,o_selected o_created o_sent,2,o_cancelled
180899,o_selected o_created o_sent o_cancelled,3,o_selected
180899,o_selected o_created o_sent o_cancelled o_selected,4,o_created
180899,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
180899,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
180899,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,7,o_selected
180899,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,8,o_created
180899,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,9,o_sent
180899,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,10,o_cancelled
180914,o_selected,0,o_created
180914,o_selected o_created,1,o_sent
180914,o_selected o_created o_sent,2,o_selected
180914,o_selected o_created o_sent o_selected,3,o_cancelled
180914,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180914,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180914,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
180914,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_accepted
180917,o_selected,0,o_created
180917,o_selected o_created,1,o_sent
180917,o_selected o_created o_sent,2,o_sent_back
180917,o_selected o_created o_sent o_sent_back,3,o_accepted
180926,o_selected,0,o_created
180926,o_selected o_created,1,o_sent
180926,o_selected o_created o_sent,2,o_sent_back
180926,o_selected o_created o_sent o_sent_back,3,o_declined
180929,o_selected,0,o_created
180929,o_selected o_created,1,o_sent
180929,o_selected o_created o_sent,2,o_cancelled
180950,o_selected,0,o_created
180950,o_selected o_created,1,o_sent
180950,o_selected o_created o_sent,2,o_cancelled
180953,o_selected,0,o_created
180953,o_selected o_created,1,o_sent
180953,o_selected o_created o_sent,2,o_sent_back
180953,o_selected o_created o_sent o_sent_back,3,o_accepted
180962,o_selected,0,o_created
180962,o_selected o_created,1,o_sent
180962,o_selected o_created o_sent,2,o_cancelled
180974,o_selected,0,o_created
180974,o_selected o_created,1,o_sent
180974,o_selected o_created o_sent,2,o_sent_back
180974,o_selected o_created o_sent o_sent_back,3,o_accepted
180977,o_selected,0,o_created
180977,o_selected o_created,1,o_sent
180977,o_selected o_created o_sent,2,o_cancelled
180980,o_selected,0,o_created
180980,o_selected o_created,1,o_sent
180980,o_selected o_created o_sent,2,o_sent_back
180980,o_selected o_created o_sent o_sent_back,3,o_declined
180992,o_selected,0,o_created
180992,o_selected o_created,1,o_sent
180992,o_selected o_created o_sent,2,o_cancelled
180995,o_selected,0,o_created
180995,o_selected o_created,1,o_sent
180995,o_selected o_created o_sent,2,o_selected
180995,o_selected o_created o_sent o_selected,3,o_cancelled
180995,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180995,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180995,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
180998,o_selected,0,o_created
180998,o_selected o_created,1,o_sent
180998,o_selected o_created o_sent,2,o_selected
180998,o_selected o_created o_sent o_selected,3,o_cancelled
180998,o_selected o_created o_sent o_selected o_cancelled,4,o_created
180998,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_selected
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected,7,o_cancelled
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,8,o_created
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,9,o_sent
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,10,o_selected
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected,11,o_cancelled
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,12,o_created
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,13,o_sent
180998,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,14,o_cancelled
181001,o_selected,0,o_created
181001,o_selected o_created,1,o_sent
181001,o_selected o_created o_sent,2,o_cancelled
181004,o_selected,0,o_created
181004,o_selected o_created,1,o_sent
181004,o_selected o_created o_sent,2,o_sent_back
181004,o_selected o_created o_sent o_sent_back,3,o_declined
181013,o_selected,0,o_created
181013,o_selected o_created,1,o_sent
181013,o_selected o_created o_sent,2,o_cancelled
181016,o_selected,0,o_created
181016,o_selected o_created,1,o_sent
181016,o_selected o_created o_sent,2,o_selected
181016,o_selected o_created o_sent o_selected,3,o_cancelled
181016,o_selected o_created o_sent o_selected o_cancelled,4,o_created
181016,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
181016,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_cancelled
181052,o_selected,0,o_created
181052,o_selected o_created,1,o_sent
181052,o_selected o_created o_sent,2,o_cancelled
181052,o_selected o_created o_sent o_cancelled,3,o_selected
181052,o_selected o_created o_sent o_cancelled o_selected,4,o_created
181052,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_sent_back
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,7,o_selected
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected,8,o_cancelled
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled,9,o_created
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created,10,o_sent
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,11,o_sent_back
181052,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent o_sent_back,12,o_accepted
181055,o_selected,0,o_created
181055,o_selected o_created,1,o_sent
181055,o_selected o_created o_sent,2,o_cancelled
181055,o_selected o_created o_sent o_cancelled,3,o_selected
181055,o_selected o_created o_sent o_cancelled o_selected,4,o_created
181055,o_selected o_created o_sent o_cancelled o_selected o_created,5,o_sent
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent,6,o_cancelled
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled,7,o_selected
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected,8,o_created
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created,9,o_sent
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent,10,o_selected
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected,11,o_cancelled
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled,12,o_created
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created,13,o_sent
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent,14,o_sent_back
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,15,o_selected
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected,16,o_cancelled
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled,17,o_created
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled o_created,18,o_sent
181055,o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_cancelled o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back o_selected o_cancelled o_created o_sent,19,o_accepted
181067,o_selected,0,o_created
181067,o_selected o_created,1,o_sent
181067,o_selected o_created o_sent,2,o_sent_back
181067,o_selected o_created o_sent o_sent_back,3,o_accepted
181073,o_selected,0,o_created
181073,o_selected o_created,1,o_sent
181073,o_selected o_created o_sent,2,o_selected
181073,o_selected o_created o_sent o_selected,3,o_cancelled
181073,o_selected o_created o_sent o_selected o_cancelled,4,o_created
181073,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_selected
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected,7,o_cancelled
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled,8,o_created
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created,9,o_sent
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent,10,o_cancelled
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled,11,o_selected
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected,12,o_created
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created,13,o_sent
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent,14,o_sent_back
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back,15,o_cancelled
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled,16,o_selected
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected,17,o_created
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created,18,o_sent
181073,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_selected o_cancelled o_created o_sent o_cancelled o_selected o_created o_sent o_sent_back o_cancelled o_selected o_created o_sent,19,o_accepted
181076,o_selected,0,o_created
181076,o_selected o_created,1,o_sent
181076,o_selected o_created o_sent,2,o_sent_back
181076,o_selected o_created o_sent o_sent_back,3,o_accepted
181079,o_selected,0,o_created
181079,o_selected o_created,1,o_sent
181079,o_selected o_created o_sent,2,o_selected
181079,o_selected o_created o_sent o_selected,3,o_cancelled
181079,o_selected o_created o_sent o_selected o_cancelled,4,o_created
181079,o_selected o_created o_sent o_selected o_cancelled o_created,5,o_sent
181079,o_selected o_created o_sent o_selected o_cancelled o_created o_sent,6,o_sent_back
181079,o_selected o_created o_sent o_selected o_cancelled o_created o_sent o_sent_back,7,o_accepted
181091,o_selected,0,o_created
181091,o_selected o_created,1,o_sent
181091,o_selected o_created o_sent,2,o_sent_back
181091,o_selected o_created o_sent o_sent_back,3,o_accepted
181115,o_selected,0,o_created
181115,o_selected o_created,1,o_sent
181115,o_selected o_created o_sent,2,o_sent_back
